번호,개방서비스명,인허가일자,상세영업상태명,폐업일자,사업장명,업태구분명,업종구분
5451,휴게음식점,2024-09-05,폐업,2024-09-12,홍콩다방코리아,백화점,카페/제과제빵
5452,휴게음식점,2024-09-05,폐업,2024-09-07,에스파스,기타 휴게음식점,카페/제과제빵
5453,휴게음식점,2024-09-03,영업,,오엑스피시방(OXPC) 대구동성로점,기타 휴게음식점,PC방
5454,휴게음식점,2024-09-02,폐업,2024-11-18,빵다무르,백화점,카페/제과제빵
5457,휴게음식점,2024-08-23,영업,,브리튼 헨지,백화점,주점
5458,휴게음식점,2024-08-23,영업,,복고다방 행복기숙사점,커피숍,카페/제과제빵
5460,휴게음식점,2024-08-22,폐업,2024-08-29,사과당,백화점,카페/제과제빵
5461,휴게음식점,2024-08-21,영업,,더벤티 대구반월당점,커피숍,카페/제과제빵
5462,휴게음식점,2024-08-21,영업,,모마케이크샵(MOMA cake shop),기타 휴게음식점,카페/제과제빵
5463,휴게음식점,2024-08-20,영업,,아톰커피(ATOM COFFEE),커피숍,카페/제과제빵
5464,휴게음식점,2024-08-16,영업,,요거트아이스크림의정석 동성로점,아이스크림,카페/제과제빵
5465,휴게음식점,2024-08-16,폐업,2024-08-22,하와이안 호스트,백화점,기타
5467,휴게음식점,2024-08-13,영업,,커피니 KT대구타워점,커피숍,카페/제과제빵
5468,휴게음식점,2024-08-12,영업,,아호베케이크(ahope cake),기타 휴게음식점,카페/제과제빵
5469,휴게음식점,2024-08-12,폐업,2024-11-01,오클레드 라룬,백화점,카페/제과제빵
5470,휴게음식점,2024-08-09,폐업,2024-08-30,킨커피(KIN COFFEE),커피숍,카페/제과제빵
5472,휴게음식점,2024-08-07,폐업,2024-08-15,스타푸드(두바이샤와르마),일반조리판매,양식
5474,휴게음식점,2024-08-05,영업,,구스노츠,커피숍,카페/제과제빵
5476,휴게음식점,2024-07-31,영업,,카페 댕하우스,기타 휴게음식점,카페/제과제빵
5477,휴게음식점,2024-07-31,폐업,2024-08-22,사과당,백화점,카페/제과제빵
5479,휴게음식점,2024-07-26,영업,,이디야커피 대구동성로점,커피숍,카페/제과제빵
5480,휴게음식점,2024-07-23,영업,,세븐일레븐 대구도원결의점,편의점,편의점
5481,휴게음식점,2024-07-22,영업,,오크베리(OAKBERRY),백화점,카페/제과제빵
5482,휴게음식점,2024-07-22,영업,,씨유센트럴도원점,편의점,편의점
5483,휴게음식점,2024-07-19,영업,,빽다방 대구동성로공평점,기타 휴게음식점,카페/제과제빵
5484,휴게음식점,2024-07-19,폐업,2024-08-22,사과당,백화점,카페/제과제빵
5485,휴게음식점,2024-07-18,영업,,요고프로즌요거트,아이스크림,카페/제과제빵
5486,휴게음식점,2024-07-17,영업,,남산동,커피숍,카페/제과제빵
5487,휴게음식점,2024-07-17,폐업,2024-08-01,동빙,백화점,카페/제과제빵
5488,휴게음식점,2024-07-16,영업,,로스터리 TOV_CAFE,커피숍,카페/제과제빵
5489,휴게음식점,2024-07-15,폐업,2024-12-31,드링크스토어 더현대 대구,커피숍,카페/제과제빵
5491,휴게음식점,2024-07-15,폐업,2025-06-13,로스트밀,커피숍,카페/제과제빵
5492,휴게음식점,2024-07-12,영업,,씨유 힐스테이트동인센트럴점,편의점,편의점
5494,휴게음식점,2024-07-11,영업,,투플러스원 커피(2PLUS1 COFFEE),기타 휴게음식점,카페/제과제빵
5496,휴게음식점,2024-07-10,영업,,지에스(GS)25 대구동인칸타빌점,커피숍,카페/제과제빵
5497,휴게음식점,2024-07-10,영업,,서문 수제비,기타 휴게음식점,한식
5498,휴게음식점,2024-07-09,폐업,2024-07-18,주식회사 쥬노,백화점,기타
5499,휴게음식점,2024-07-08,영업,,한결콩국,일반조리판매,한식
5501,휴게음식점,2024-07-05,폐업,2024-07-12,메르치45 현대대구점,백화점,한식
5502,휴게음식점,2024-07-05,폐업,2024-09-25,미나리 뇨끼,일반조리판매,양식
5503,휴게음식점,2024-07-04,폐업,2024-07-11,주식회사 우진유통,백화점,기타
5506,휴게음식점,2024-06-27,영업,,템푸스(Tempus),커피숍,카페/제과제빵
5507,휴게음식점,2024-06-26,영업,,씨유 중구동산점,편의점,편의점
5509,휴게음식점,2024-06-24,영업,,지에스(GS)25 대구역힐스테이트점,편의점,편의점
5511,휴게음식점,2024-06-24,영업,,지에스(GS)25  남산점,편의점,편의점
5512,휴게음식점,2024-06-21,영업,,투플러스원 커피(TWOPLUSONE COFFEE),커피숍,카페/제과제빵
5513,휴게음식점,2024-06-21,폐업,2024-07-20,동빙,백화점,카페/제과제빵
5514,휴게음식점,2024-06-20,폐업,2025-02-17,오디오씨(ODOC),커피숍,카페/제과제빵
5515,휴게음식점,2024-06-18,영업,,미르라운지,커피숍,카페/제과제빵
5516,휴게음식점,2024-06-18,폐업,2024-12-02,황홀(Hwang Hole),커피숍,카페/제과제빵
5517,휴게음식점,2024-06-14,영업,,멜티코 동성로점,아이스크림,카페/제과제빵
5518,휴게음식점,2024-06-14,영업,,홍대와플,일반조리판매,카페/제과제빵
5519,휴게음식점,2024-06-12,폐업,2024-12-31,오육전,기타 휴게음식점,한식
5520,휴게음식점,2024-06-10,영업,,더리터 달성공원역점,커피숍,카페/제과제빵
5521,휴게음식점,2024-06-10,폐업,2024-06-20,(주)테라도스,백화점,기타
5522,휴게음식점,2024-06-07,영업,,써니커피 대구동성로점,커피숍,카페/제과제빵
5523,휴게음식점,2024-06-07,폐업,2025-05-22,헬로우라라,커피숍,카페/제과제빵
5524,휴게음식점,2024-06-05,영업,,팽피씨카페 삼덕점,기타 휴게음식점,PC방
5527,휴게음식점,2024-05-31,폐업,2024-06-07,주식회사 또옥,백화점,기타
5530,휴게음식점,2024-05-27,폐업,2024-05-30,버터 레코드,백화점,카페/제과제빵
5531,휴게음식점,2024-05-27,폐업,2024-06-20,위드고,백화점,카페/제과제빵
5532,휴게음식점,2024-05-22,영업,,세븐일레븐 교동중앙점,편의점,편의점
5534,휴게음식점,2024-05-17,영업,,와플대학 대구수창캠퍼스,기타 휴게음식점,카페/제과제빵
5535,휴게음식점,2024-05-13,영업,,파인드아웃 커피,커피숍,카페/제과제빵
5536,휴게음식점,2024-05-10,영업,,푸드컬쳐,푸드트럭,기타
5538,휴게음식점,2024-05-08,폐업,2024-09-11,지에스(GS)25 대구반월중앙점,편의점,편의점
5539,휴게음식점,2024-05-08,폐업,2024-05-12,리얼생딸기우유,기타 휴게음식점,카페/제과제빵
5540,휴게음식점,2024-05-07,영업,,이지지 커피(egg coffee),커피숍,카페/제과제빵
5541,휴게음식점,2024-05-07,영업,,라푀유크로와상,백화점,카페/제과제빵
5544,휴게음식점,2024-05-01,영업,,이브닝글로우(evening glow),커피숍,카페/제과제빵
5545,휴게음식점,2024-04-30,영업,,하나비,커피숍,카페/제과제빵
5546,휴게음식점,2024-04-30,영업,,이가네떡볶이,기타 휴게음식점,분식
5547,휴게음식점,2024-04-30,영업,,수평적관계,커피숍,카페/제과제빵
5549,휴게음식점,2024-04-24,영업,,리터킹 남산점,커피숍,카페/제과제빵
5550,휴게음식점,2024-04-24,영업,,난초네츠보,커피숍,카페/제과제빵
5551,휴게음식점,2024-04-24,폐업,2024-05-02,서울키친(어랑사랑),백화점,한식
5552,휴게음식점,2024-04-23,폐업,2024-05-26,버터 레코드,백화점,카페/제과제빵
5553,휴게음식점,2024-04-22,폐업,2024-04-24,에스파스,기타 휴게음식점,카페/제과제빵
5554,휴게음식점,2024-04-18,영업,,테이스티 커피,커피숍,카페/제과제빵
5555,휴게음식점,2024-04-18,영업,,샐러디 대구역점(SALADY),기타 휴게음식점,양식
5556,휴게음식점,2024-04-18,폐업,2025-07-10,소낙 동성로본점,일반조리판매,카페/제과제빵
5557,휴게음식점,2024-04-17,영업,,라라라커피(LaLaLa Coffee),커피숍,카페/제과제빵
5558,휴게음식점,2024-04-17,영업,,하삼동커피 동성로점,커피숍,카페/제과제빵
5559,휴게음식점,2024-04-17,영업,,GS25 대구시청점,편의점,편의점
5560,휴게음식점,2024-04-17,폐업,2024-04-25,홍콩다방,백화점,카페/제과제빵
5561,휴게음식점,2024-04-16,영업,,텐퍼센트스페셜티커피 대구힐스에비뉴도원점,커피숍,카페/제과제빵
5563,휴게음식점,2024-04-12,영업,,청솔로9 동성로점,커피숍,카페/제과제빵
5564,휴게음식점,2024-04-12,폐업,2024-04-24,커피1번가,기타 휴게음식점,카페/제과제빵
5565,휴게음식점,2024-04-11,영업,,키치크케이크,기타 휴게음식점,카페/제과제빵
5567,휴게음식점,2024-04-08,폐업,2024-12-12,콘나나,커피숍,카페/제과제빵
5570,휴게음식점,2024-04-05,영업,,유락(yoorak),커피숍,카페/제과제빵
5571,휴게음식점,2024-04-04,영업,,배달의카페 청라언덕점,커피숍,카페/제과제빵
5572,휴게음식점,2024-04-04,영업,,그믐,커피숍,카페/제과제빵
5573,휴게음식점,2024-04-04,영업,,메가엠지씨커피 대구남산점,커피숍,카페/제과제빵
5574,휴게음식점,2024-04-04,폐업,2024-06-28,칼리프(CALIF),기타 휴게음식점,카페/제과제빵
5575,휴게음식점,2024-04-03,영업,,사운즈커피미니 대봉점,커피숍,카페/제과제빵
5576,휴게음식점,2024-04-03,영업,,숲속호두 대구반월당점,기타 휴게음식점,카페/제과제빵
5577,휴게음식점,2024-04-03,영업,,스마일 명품 찹쌀 꽈배기,기타 휴게음식점,분식
5578,휴게음식점,2024-04-03,영업,,북셀러,기타 휴게음식점,기타
5579,휴게음식점,2024-04-03,폐업,2024-12-31,리얼스테이크,기타 휴게음식점,양식
5580,휴게음식점,2024-04-03,폐업,2024-12-31,팟타이,기타 휴게음식점,양식
5581,휴게음식점,2024-04-03,폐업,2024-12-31,삼겹야채뚱말이,기타 휴게음식점,분식
5582,휴게음식점,2024-04-03,폐업,2024-12-31,츄러스앤군밤,푸드트럭,분식
5583,휴게음식점,2024-04-03,폐업,2024-06-19,돼지갈비후라이드,기타 휴게음식점,치킨
5585,휴게음식점,2024-04-03,폐업,2024-12-31,회오리감자,기타 휴게음식점,분식
5586,휴게음식점,2024-04-03,폐업,2024-12-31,염통꼬치,기타 휴게음식점,분식
5587,휴게음식점,2024-04-02,폐업,2024-12-31,소고기 직화초밥,기타 휴게음식점,일식
5588,휴게음식점,2024-04-02,폐업,2024-12-31,우삼겹숙주덮밥,기타 휴게음식점,한식
5589,휴게음식점,2024-04-02,폐업,2024-12-31,묵은지파스타,기타 휴게음식점,양식
5590,휴게음식점,2024-04-02,폐업,2024-12-31,미스터 남천꼬지,기타 휴게음식점,주점
5591,휴게음식점,2024-04-02,폐업,2024-12-31,차돌박이 볶음면,기타 휴게음식점,분식
5592,휴게음식점,2024-04-02,폐업,2024-09-03,윙윙치킨,기타 휴게음식점,치킨
5593,휴게음식점,2024-04-02,폐업,2024-12-31,반반막창,기타 휴게음식점,주점
5594,휴게음식점,2024-04-02,폐업,2024-12-31,타코야끼,기타 휴게음식점,분식
5595,휴게음식점,2024-04-02,폐업,2024-12-31,캬베츠야끼,기타 휴게음식점,일식
5596,휴게음식점,2024-04-02,폐업,2024-12-31,스테이크새우꼬지,기타 휴게음식점,분식
5597,휴게음식점,2024-04-02,폐업,2024-12-31,불닭치즈,기타 휴게음식점,주점
5598,휴게음식점,2024-04-02,폐업,2024-12-31,더 스테이크,기타 휴게음식점,주점
5599,휴게음식점,2024-04-02,폐업,2024-12-31,차돌박이 야끼소바,기타 휴게음식점,일식
5600,휴게음식점,2024-04-02,폐업,2024-12-31,홍콩에그와플,기타 휴게음식점,카페/제과제빵
5601,휴게음식점,2024-04-02,폐업,2024-12-31,필리치즈 스테이크,기타 휴게음식점,양식
5602,휴게음식점,2024-04-02,폐업,2024-12-31,철판꽃삼겹김밥,기타 휴게음식점,분식
5603,휴게음식점,2024-04-02,폐업,2024-12-31,랍스타치즈구이,기타 휴게음식점,양식
5604,휴게음식점,2024-04-02,폐업,2024-12-31,돈프라이드,기타 휴게음식점,일식
5605,휴게음식점,2024-04-01,폐업,2024-12-31,더킹닭꼬치,푸드트럭,분식
5606,휴게음식점,2024-04-01,폐업,2024-05-11,멜로온,백화점,카페/제과제빵
5607,휴게음식점,2024-04-01,폐업,2024-12-16,007탕후루,푸드트럭,분식
5608,휴게음식점,2024-03-29,영업,,메가엠지씨커피 대구서문시장점,커피숍,카페/제과제빵
5609,휴게음식점,2024-03-27,영업,,메고지고 대구동인동점,떡카페,카페/제과제빵
5611,휴게음식점,2024-03-26,폐업,2025-06-02,오이커(oiker),커피숍,카페/제과제빵
5613,휴게음식점,2024-03-20,영업,,서문빙수,기타 휴게음식점,카페/제과제빵
5614,휴게음식점,2024-03-20,영업,,케이쿠에오,커피숍,카페/제과제빵
5616,휴게음식점,2024-03-18,영업,,휴먼 어라운드 커피,커피숍,카페/제과제빵
5617,휴게음식점,2024-03-18,영업,,달떡별빵,기타 휴게음식점,카페/제과제빵
5618,휴게음식점,2024-03-18,폐업,2024-03-28,몬칩팩토리,백화점,양식
5619,휴게음식점,2024-03-14,폐업,2024-04-15,과일나라앨리스,백화점,카페/제과제빵
5622,휴게음식점,2024-03-12,폐업,2024-04-15,수평적관계,커피숍,카페/제과제빵
5623,휴게음식점,2024-03-11,영업,,뵈르뵈르 더현대 대구점,백화점,카페/제과제빵
5624,휴게음식점,2024-03-08,영업,,크로키(kroki),커피숍,카페/제과제빵
5626,휴게음식점,2024-03-05,영업,,크로하우스 대구점,커피숍,카페/제과제빵
5627,휴게음식점,2024-03-04,영업,,마실커피 중앙로역점,커피숍,카페/제과제빵
5629,휴게음식점,2024-02-29,폐업,2024-03-07,서울키친(어랑사랑),백화점,한식
5630,휴게음식점,2024-02-29,폐업,2024-03-29,하나비,커피숍,카페/제과제빵
5631,휴게음식점,2024-02-26,영업,,씨유 힐스테이트 대구역점,편의점,편의점
5633,휴게음식점,2024-02-26,폐업,2024-03-14,버터 레코드,기타 휴게음식점,카페/제과제빵
5634,휴게음식점,2024-02-22,폐업,2024-06-17,아트모던,커피숍,카페/제과제빵
5635,휴게음식점,2024-02-21,영업,,라이크플리(Like PL),커피숍,카페/제과제빵
5636,휴게음식점,2024-02-21,영업,,유락(yoorak),커피숍,카페/제과제빵
5637,휴게음식점,2024-02-19,영업,,제우스플라워카페 피코그린,커피숍,카페/제과제빵
5639,휴게음식점,2024-02-16,폐업,2025-03-06,소금빵앗간 봉산문화거리 본점,커피숍,카페/제과제빵
5640,휴게음식점,2024-02-14,영업,,에이비씨(ABC),커피숍,카페/제과제빵
5641,휴게음식점,2024-02-13,폐업,2024-02-29,과일나라앨리스,백화점,카페/제과제빵
5643,휴게음식점,2024-02-06,폐업,2025-06-27,부에 커피(Bue coffee),커피숍,카페/제과제빵
5645,휴게음식점,2024-02-02,영업,,반월당떡사랑,기타 휴게음식점,카페/제과제빵
5646,휴게음식점,2024-02-02,영업,,커샐,커피숍,카페/제과제빵
5647,휴게음식점,2024-02-01,영업,,천씨씨커피 대구남산점,커피숍,카페/제과제빵
5648,휴게음식점,2024-02-01,폐업,2024-03-01,떡만드는 앙드레,백화점,카페/제과제빵
5649,휴게음식점,2024-01-31,영업,,바나타이거 북성로점,커피숍,카페/제과제빵
5650,휴게음식점,2024-01-26,영업,,떡담,기타 휴게음식점,카페/제과제빵
5651,휴게음식점,2024-01-24,폐업,2024-02-08,몬칩팩토리,백화점,양식
5654,휴게음식점,2024-01-22,영업,,단하나케이크,기타 휴게음식점,카페/제과제빵
5656,휴게음식점,2024-01-22,폐업,2024-02-29,터치드바이뉴질랜드,커피숍,카페/제과제빵
5657,휴게음식점,2024-01-22,폐업,2024-01-31,또옥(DOO.OK),백화점,카페/제과제빵
5658,휴게음식점,2024-01-22,폐업,2024-06-20,오디(OD),커피숍,카페/제과제빵
5659,휴게음식점,2024-01-17,영업,,동성로휴게소,기타 휴게음식점,분식
5662,휴게음식점,2024-01-11,영업,,카페삼덕,커피숍,카페/제과제빵
5663,휴게음식점,2024-01-11,폐업,2024-01-18,고씨네 동해막국수,기타 휴게음식점,한식
